team_1,team_2,innings,over,ball,over_worm,batter,bowler,runs,wicket,score,wickets_lost,runs_to_win,target
India,Australia,1,0,1,0.16666666666666666,R Sharma,M Starc,4,,4,0,,
India,Australia,1,0,2,0.3333333333333333,R Sharma,M Starc,0,,4,0,,
India,Australia,1,0,3,0.5,R Sharma,M Starc,0,,4,0,,
India,Australia,1,0,4,0.6666666666666666,R Sharma,M Starc,0,,4,0,,
India,Australia,1,0,5,0.8333333333333334,R Sharma,M Starc,4,,8,0,,
India,Australia,1,0,6,1.0,R Sharma,M Starc,0,,8,0,,
India,Australia,1,1,1,1.1666666666666667,S Gill,J Hazlewood,0,,8,0,,
India,Australia,1,1,2,1.3333333333333333,S Gill,J Hazlewood,0,,8,0,,
India,Australia,1,1,3,1.5,S Gill,J Hazlewood,4,,12,0,,
India,Australia,1,1,4,1.6666666666666665,S Gill,J Hazlewood,4,,16,0,,
India,Australia,1,1,5,1.8333333333333335,S Gill,J Hazlewood,0,,16,0,,
India,Australia,1,1,6,2.0,S Gill,J Hazlewood,0,,16,0,,
India,Australia,1,2,1,2.1666666666666665,R Sharma,M Starc,0,,16,0,,
India,Australia,1,2,2,2.3333333333333335,R Sharma,M Starc,1,,17,0,,
India,Australia,1,2,3,2.5,S Gill,M Starc,0,,17,0,,
India,Australia,1,2,4,2.6666666666666665,S Gill,M Starc,0,,17,0,,
India,Australia,1,2,5,2.8333333333333335,S Gill,M Starc,4,,21,0,,
India,Australia,1,2,6,3.0,S Gill,M Starc,4,,25,0,,
India,Australia,1,3,1,3.1666666666666665,R Sharma,J Hazlewood,0,,25,0,,
India,Australia,1,3,2,3.3333333333333335,R Sharma,J Hazlewood,0,,25,0,,
India,Australia,1,3,3,3.5,R Sharma,J Hazlewood,0,,25,0,,
India,Australia,1,3,4,3.6666666666666665,R Sharma,J Hazlewood,4,,29,0,,
India,Australia,1,3,5,3.8333333333333335,R Sharma,J Hazlewood,4,,33,0,,
India,Australia,1,3,6,4.0,R Sharma,J Hazlewood,1,,34,0,,
India,Australia,1,4,1,4.166666666666667,R Sharma,M Starc,0,,34,0,,
India,Australia,1,4,2,4.333333333333333,R Sharma,M Starc,0,,34,0,,
India,Australia,1,4,3,4.5,R Sharma,M Starc,0,,34,0,,
India,Australia,1,4,4,4.666666666666667,R Sharma,M Starc,0,,34,0,,
India,Australia,1,4,5,4.833333333333333,R Sharma,M Starc,0,,34,0,,
India,Australia,1,4,6,5.0,R Sharma,M Starc,0,,34,0,,
India,Australia,1,5,1,5.166666666666667,S Gill,J Hazlewood,0,,34,0,,
India,Australia,1,5,2,5.333333333333333,S Gill,J Hazlewood,4,,38,0,,
India,Australia,1,5,3,5.5,S Gill,J Hazlewood,1,,39,0,,
India,Australia,1,5,4,5.666666666666667,R Sharma,J Hazlewood,0,,39,0,,
India,Australia,1,5,5,5.833333333333333,R Sharma,J Hazlewood,1,,40,0,,
India,Australia,1,5,6,6.0,S Gill,J Hazlewood,0,,40,0,,
India,Australia,1,6,1,6.166666666666667,R Sharma,P Cummins,1,,41,0,,
India,Australia,1,6,2,6.333333333333333,S Gill,P Cummins,1,,42,0,,
India,Australia,1,6,3,6.5,R Sharma,P Cummins,0,,42,0,,
India,Australia,1,6,4,6.666666666666667,R Sharma,P Cummins,1,,43,0,,
India,Australia,1,6,5,6.833333333333333,S Gill,P Cummins,0,,43,0,,
India,Australia,1,6,6,7.0,S Gill,P Cummins,4,,47,0,,
India,Australia,1,7,1,7.166666666666667,R Sharma,G Maxwell,4,,51,0,,
India,Australia,1,7,2,7.333333333333333,R Sharma,G Maxwell,2,,53,0,,
India,Australia,1,7,3,7.5,R Sharma,G Maxwell,0,,53,0,,
India,Australia,1,7,4,7.666666666666667,R Sharma,G Maxwell,1,,54,0,,
India,Australia,1,7,5,7.833333333333333,S Gill,G Maxwell,0,caught,54,1,,
India,Australia,1,7,6,8.0,V Kohli,G Maxwell,1,,55,1,,
India,Australia,1,8,1,8.166666666666666,V Kohli,P Cummins,3,,58,1,,
India,Australia,1,8,2,8.333333333333334,R Sharma,P Cummins,1,,59,1,,
India,Australia,1,8,3,8.5,V Kohli,P Cummins,0,,59,1,,
India,Australia,1,8,4,8.666666666666666,V Kohli,P Cummins,4,,63,1,,
India,Australia,1,8,5,8.833333333333334,V Kohli,P Cummins,0,,63,1,,
India,Australia,1,8,6,9.0,V Kohli,P Cummins,2,,65,1,,
India,Australia,1,9,1,9.166666666666666,R Sharma,G Maxwell,4,,69,1,,
India,Australia,1,9,2,9.333333333333334,R Sharma,G Maxwell,4,,73,1,,
India,Australia,1,9,3,9.5,R Sharma,G Maxwell,0,,73,1,,
India,Australia,1,9,4,9.666666666666666,R Sharma,G Maxwell,1,,74,1,,
India,Australia,1,9,5,9.833333333333334,V Kohli,G Maxwell,1,,75,1,,
India,Australia,1,9,6,10.0,R Sharma,G Maxwell,1,,76,1,,
India,Australia,1,10,1,10.166666666666666,R Sharma,P Cummins,1,,77,1,,
India,Australia,1,10,2,10.333333333333334,V Kohli,P Cummins,1,,78,1,,
India,Australia,1,10,3,10.5,R Sharma,P Cummins,0,,78,1,,
India,Australia,1,10,4,10.666666666666666,R Sharma,P Cummins,1,,79,1,,
India,Australia,1,10,5,10.833333333333334,V Kohli,P Cummins,2,,81,1,,
India,Australia,1,10,6,11.0,V Kohli,P Cummins,1,,82,1,,
India,Australia,1,11,1,11.166666666666666,V Kohli,G Maxwell,0,,82,1,,
India,Australia,1,11,2,11.333333333333334,V Kohli,G Maxwell,0,,82,1,,
India,Australia,1,11,3,11.5,V Kohli,G Maxwell,0,,82,1,,
India,Australia,1,11,4,11.666666666666666,V Kohli,G Maxwell,0,,82,1,,
India,Australia,1,11,5,11.833333333333334,V Kohli,G Maxwell,1,,83,1,,
India,Australia,1,11,6,12.0,R Sharma,G Maxwell,1,,84,1,,
India,Australia,1,12,1,12.166666666666666,R Sharma,M Starc,0,,84,1,,
India,Australia,1,12,2,12.333333333333334,R Sharma,M Starc,1,,85,1,,
India,Australia,1,12,3,12.5,V Kohli,M Starc,1,,86,1,,
India,Australia,1,12,4,12.666666666666666,R Sharma,M Starc,1,,87,1,,
India,Australia,1,12,5,12.833333333333334,V Kohli,M Starc,0,,87,1,,
India,Australia,1,12,6,13.0,V Kohli,M Starc,1,,88,1,,
India,Australia,1,13,1,13.166666666666666,V Kohli,A Zampa,1,,89,1,,
India,Australia,1,13,2,13.333333333333334,R Sharma,A Zampa,0,,89,1,,
India,Australia,1,13,3,13.5,R Sharma,A Zampa,0,,89,1,,
India,Australia,1,13,4,13.666666666666666,R Sharma,A Zampa,2,,91,1,,
India,Australia,1,13,5,13.833333333333334,R Sharma,A Zampa,0,,91,1,,
India,Australia,1,13,6,14.0,R Sharma,A Zampa,1,,92,1,,
India,Australia,1,14,1,14.166666666666666,R Sharma,M Starc,0,,92,1,,
India,Australia,1,14,2,14.333333333333334,R Sharma,M Starc,0,caught,92,2,,
India,Australia,1,14,3,14.5,S Iyer,M Starc,1,,93,2,,
India,Australia,1,14,4,14.666666666666666,V Kohli,M Starc,0,,93,2,,
India,Australia,1,14,5,14.833333333333334,V Kohli,M Starc,0,,93,2,,
India,Australia,1,14,6,15.0,V Kohli,M Starc,1,,94,2,,
India,Australia,1,15,1,15.166666666666666,V Kohli,A Zampa,4,,98,2,,
India,Australia,1,15,2,15.333333333333334,V Kohli,A Zampa,1,,99,2,,
India,Australia,1,15,3,15.5,S Iyer,A Zampa,0,,99,2,,
India,Australia,1,15,4,15.666666666666666,S Iyer,A Zampa,0,,99,2,,
India,Australia,1,15,5,15.833333333333334,S Iyer,A Zampa,0,,99,2,,
India,Australia,1,15,6,16.0,S Iyer,A Zampa,4,,103,2,,
India,Australia,1,16,1,16.166666666666668,V Kohli,M Stoinis,0,,103,2,,
India,Australia,1,16,2,16.333333333333332,V Kohli,M Stoinis,0,,103,2,,
India,Australia,1,16,3,16.5,V Kohli,M Stoinis,1,,104,2,,
India,Australia,1,16,4,16.666666666666668,S Iyer,M Stoinis,2,,106,2,,
India,Australia,1,16,5,16.833333333333332,S Iyer,M Stoinis,1,,107,2,,
India,Australia,1,16,6,17.0,V Kohli,M Stoinis,0,,107,2,,
India,Australia,1,17,1,17.166666666666668,S Iyer,A Zampa,4,,111,2,,
India,Australia,1,17,2,17.333333333333332,S Iyer,A Zampa,3,,114,2,,
India,Australia,1,17,3,17.5,V Kohli,A Zampa,1,,115,2,,
India,Australia,1,17,4,17.666666666666668,S Iyer,A Zampa,0,,115,2,,
India,Australia,1,17,5,17.833333333333332,S Iyer,A Zampa,0,,115,2,,
India,Australia,1,17,6,18.0,S Iyer,A Zampa,0,,115,2,,
India,Australia,1,18,1,18.166666666666668,V Kohli,M Stoinis,1,,116,2,,
India,Australia,1,18,2,18.333333333333332,S Iyer,M Stoinis,0,,116,2,,
India,Australia,1,18,3,18.5,S Iyer,M Stoinis,4,,120,2,,
India,Australia,1,18,4,18.666666666666668,S Iyer,M Stoinis,0,,120,2,,
India,Australia,1,18,5,18.833333333333332,S Iyer,M Stoinis,0,,120,2,,
India,Australia,1,18,6,19.0,S Iyer,M Stoinis,1,,121,2,,
India,Australia,1,19,1,19.166666666666668,S Iyer,G Maxwell,4,,125,2,,
India,Australia,1,19,2,19.333333333333332,S Iyer,G Maxwell,1,,126,2,,
India,Australia,1,19,3,19.5,V Kohli,G Maxwell,1,,127,2,,
India,Australia,1,19,4,19.666666666666668,S Iyer,G Maxwell,0,,127,2,,
India,Australia,1,19,5,19.833333333333332,S Iyer,G Maxwell,2,,129,2,,
India,Australia,1,19,6,20.0,S Iyer,G Maxwell,6,,135,2,,
India,Australia,1,20,1,20.166666666666668,V Kohli,J Hazlewood,0,,135,2,,
India,Australia,1,20,2,20.333333333333332,V Kohli,J Hazlewood,4,,139,2,,
India,Australia,1,20,3,20.5,V Kohli,J Hazlewood,0,,139,2,,
India,Australia,1,20,4,20.666666666666668,V Kohli,J Hazlewood,1,,140,2,,
India,Australia,1,20,5,20.833333333333332,S Iyer,J Hazlewood,0,,140,2,,
India,Australia,1,20,6,21.0,S Iyer,J Hazlewood,1,,141,2,,
India,Australia,1,21,1,21.166666666666668,S Iyer,P Cummins,1,,142,2,,
India,Australia,1,21,2,21.333333333333332,V Kohli,P Cummins,0,,142,2,,
India,Australia,1,21,3,21.5,V Kohli,P Cummins,1,,143,2,,
India,Australia,1,21,4,21.666666666666668,S Iyer,P Cummins,1,,144,2,,
India,Australia,1,21,5,21.833333333333332,V Kohli,P Cummins,1,,145,2,,
India,Australia,1,21,6,22.0,S Iyer,P Cummins,6,,151,2,,
India,Australia,1,22,1,22.166666666666668,V Kohli,J Hazlewood,4,,155,2,,
India,Australia,1,22,2,22.333333333333332,V Kohli,J Hazlewood,1,,156,2,,
India,Australia,1,22,3,22.5,S Iyer,J Hazlewood,2,,158,2,,
India,Australia,1,22,4,22.666666666666668,S Iyer,J Hazlewood,1,,159,2,,
India,Australia,1,22,5,22.833333333333332,V Kohli,J Hazlewood,0,,159,2,,
India,Australia,1,22,6,23.0,V Kohli,J Hazlewood,1,,160,2,,
India,Australia,1,23,1,23.166666666666668,V Kohli,G Maxwell,1,,161,2,,
India,Australia,1,23,2,23.333333333333332,S Iyer,G Maxwell,0,,161,2,,
India,Australia,1,23,3,23.5,S Iyer,G Maxwell,4,,165,2,,
India,Australia,1,23,4,23.666666666666668,S Iyer,G Maxwell,0,,165,2,,
India,Australia,1,23,5,23.833333333333332,S Iyer,G Maxwell,1,,166,2,,
India,Australia,1,23,6,24.0,V Kohli,G Maxwell,0,,166,2,,
India,Australia,1,24,1,24.166666666666668,S Iyer,P Cummins,0,,166,2,,
India,Australia,1,24,2,24.333333333333332,S Iyer,P Cummins,0,,166,2,,
India,Australia,1,24,3,24.5,S Iyer,P Cummins,2,,168,2,,
India,Australia,1,24,4,24.666666666666668,S Iyer,P Cummins,0,,168,2,,
India,Australia,1,24,5,24.833333333333332,S Iyer,P Cummins,4,,172,2,,
India,Australia,1,24,6,25.0,S Iyer,P Cummins,0,,172,2,,
India,Australia,1,25,1,25.166666666666668,V Kohli,G Maxwell,1,,173,2,,
India,Australia,1,25,2,25.333333333333332,S Iyer,G Maxwell,0,,173,2,,
India,Australia,1,25,3,25.5,S Iyer,G Maxwell,0,,173,2,,
India,Australia,1,25,4,25.666666666666668,S Iyer,G Maxwell,4,,177,2,,
India,Australia,1,25,5,25.833333333333332,S Iyer,G Maxwell,0,,177,2,,
India,Australia,1,25,6,26.0,S Iyer,G Maxwell,0,,177,2,,
India,Australia,1,26,1,26.166666666666668,V Kohli,P Cummins,1,,178,2,,
India,Australia,1,26,2,26.333333333333332,S Iyer,P Cummins,4,,182,2,,
India,Australia,1,26,3,26.5,S Iyer,P Cummins,0,,182,2,,
India,Australia,1,26,4,26.666666666666668,S Iyer,P Cummins,1,,183,2,,
India,Australia,1,26,5,26.833333333333332,V Kohli,P Cummins,1,,184,2,,
India,Australia,1,26,6,27.0,S Iyer,P Cummins,0,,184,2,,
India,Australia,1,27,1,27.166666666666668,V Kohli,A Zampa,0,,184,2,,
India,Australia,1,27,2,27.333333333333332,V Kohli,A Zampa,0,,184,2,,
India,Australia,1,27,3,27.5,V Kohli,A Zampa,1,,185,2,,
India,Australia,1,27,4,27.666666666666668,S Iyer,A Zampa,1,,186,2,,
India,Australia,1,27,5,27.833333333333332,V Kohli,A Zampa,1,,187,2,,
India,Australia,1,27,6,28.0,S Iyer,A Zampa,1,,188,2,,
India,Australia,1,28,1,28.166666666666668,S Iyer,P Cummins,4,,192,2,,
India,Australia,1,28,2,28.333333333333332,S Iyer,P Cummins,0,,192,2,,
India,Australia,1,28,3,28.5,S Iyer,P Cummins,0,,192,2,,
India,Australia,1,28,4,28.666666666666668,S Iyer,P Cummins,0,,192,2,,
India,Australia,1,28,5,28.833333333333332,S Iyer,P Cummins,0,,192,2,,
India,Australia,1,28,6,29.0,S Iyer,P Cummins,2,,194,2,,
India,Australia,1,29,1,29.166666666666668,V Kohli,A Zampa,0,,194,2,,
India,Australia,1,29,2,29.333333333333332,V Kohli,A Zampa,0,,194,2,,
India,Australia,1,29,3,29.5,V Kohli,A Zampa,0,,194,2,,
India,Australia,1,29,4,29.666666666666668,V Kohli,A Zampa,1,,195,2,,
India,Australia,1,29,5,29.833333333333332,S Iyer,A Zampa,0,,195,2,,
India,Australia,1,29,6,30.0,S Iyer,A Zampa,1,,196,2,,
India,Australia,1,30,1,30.166666666666668,S Iyer,M Starc,0,,196,2,,
India,Australia,1,30,2,30.333333333333332,S Iyer,M Starc,1,,197,2,,
India,Australia,1,30,3,30.5,V Kohli,M Starc,0,,197,2,,
India,Australia,1,30,4,30.666666666666668,V Kohli,M Starc,1,,198,2,,
India,Australia,1,30,5,30.833333333333332,S Iyer,M Starc,1,,199,2,,
India,Australia,1,30,6,31.0,V Kohli,M Starc,2,,201,2,,
India,Australia,1,31,1,31.166666666666668,S Iyer,A Zampa,1,,202,2,,
India,Australia,1,31,2,31.333333333333332,V Kohli,A Zampa,0,,202,2,,
India,Australia,1,31,3,31.5,V Kohli,A Zampa,0,,202,2,,
India,Australia,1,31,4,31.666666666666668,V Kohli,A Zampa,0,,202,2,,
India,Australia,1,31,5,31.833333333333332,V Kohli,A Zampa,0,,202,2,,
India,Australia,1,31,6,32.0,V Kohli,A Zampa,1,,203,2,,
India,Australia,1,32,1,32.166666666666664,V Kohli,M Starc,0,,203,2,,
India,Australia,1,32,2,32.333333333333336,V Kohli,M Starc,1,,204,2,,
India,Australia,1,32,3,32.5,S Iyer,M Starc,4,,208,2,,
India,Australia,1,32,4,32.666666666666664,S Iyer,M Starc,1,,209,2,,
India,Australia,1,32,5,32.833333333333336,V Kohli,M Starc,0,,209,2,,
India,Australia,1,32,6,33.0,V Kohli,M Starc,1,,210,2,,
India,Australia,1,33,1,33.166666666666664,V Kohli,G Maxwell,0,,210,2,,
India,Australia,1,33,2,33.333333333333336,V Kohli,G Maxwell,1,,211,2,,
India,Australia,1,33,3,33.5,S Iyer,G Maxwell,1,,212,2,,
India,Australia,1,33,4,33.666666666666664,V Kohli,G Maxwell,0,,212,2,,
India,Australia,1,33,5,33.833333333333336,V Kohli,G Maxwell,4,,216,2,,
India,Australia,1,33,6,34.0,V Kohli,G Maxwell,1,,217,2,,
India,Australia,1,34,1,34.166666666666664,V Kohli,M Starc,1,,218,2,,
India,Australia,1,34,2,34.333333333333336,S Iyer,M Starc,1,,219,2,,
India,Australia,1,34,3,34.5,V Kohli,M Starc,2,,221,2,,
India,Australia,1,34,4,34.666666666666664,V Kohli,M Starc,0,,221,2,,
India,Australia,1,34,5,34.833333333333336,V Kohli,M Starc,4,,225,2,,
India,Australia,1,34,6,35.0,V Kohli,M Starc,0,,225,2,,
India,Australia,1,35,1,35.166666666666664,S Iyer,G Maxwell,2,,227,2,,
India,Australia,1,35,2,35.333333333333336,S Iyer,G Maxwell,0,,227,2,,
India,Australia,1,35,3,35.5,S Iyer,G Maxwell,0,,227,2,,
India,Australia,1,35,4,35.666666666666664,S Iyer,G Maxwell,1,,228,2,,
India,Australia,1,35,5,35.833333333333336,V Kohli,G Maxwell,0,,228,2,,
India,Australia,1,35,6,36.0,V Kohli,G Maxwell,1,,229,2,,
India,Australia,1,36,1,36.166666666666664,V Kohli,J Hazlewood,4,,233,2,,
India,Australia,1,36,2,36.333333333333336,V Kohli,J Hazlewood,0,,233,2,,
India,Australia,1,36,3,36.5,V Kohli,J Hazlewood,0,,233,2,,
India,Australia,1,36,4,36.666666666666664,V Kohli,J Hazlewood,1,,234,2,,
India,Australia,1,36,5,36.833333333333336,S Iyer,J Hazlewood,1,,235,2,,
India,Australia,1,36,6,37.0,V Kohli,J Hazlewood,0,,235,2,,
India,Australia,1,37,1,37.166666666666664,S Iyer,A Zampa,1,,236,2,,
India,Australia,1,37,2,37.333333333333336,V Kohli,A Zampa,4,,240,2,,
India,Australia,1,37,3,37.5,V Kohli,A Zampa,1,,241,2,,
India,Australia,1,37,4,37.666666666666664,S Iyer,A Zampa,4,,245,2,,
India,Australia,1,37,5,37.833333333333336,S Iyer,A Zampa,1,,246,2,,
India,Australia,1,37,6,38.0,V Kohli,A Zampa,1,,247,2,,
India,Australia,1,38,1,38.166666666666664,V Kohli,J Hazlewood,1,,248,2,,
India,Australia,1,38,2,38.333333333333336,S Iyer,J Hazlewood,4,,252,2,,
India,Australia,1,38,3,38.5,S Iyer,J Hazlewood,1,,253,2,,
India,Australia,1,38,4,38.666666666666664,V Kohli,J Hazlewood,2,,255,2,,
India,Australia,1,38,5,38.833333333333336,V Kohli,J Hazlewood,0,,255,2,,
India,Australia,1,38,6,39.0,V Kohli,J Hazlewood,1,,256,2,,
India,Australia,1,39,1,39.166666666666664,V Kohli,A Zampa,0,,256,2,,
India,Australia,1,39,2,39.333333333333336,V Kohli,A Zampa,4,,260,2,,
India,Australia,1,39,3,39.5,V Kohli,A Zampa,2,,262,2,,
India,Australia,1,39,4,39.666666666666664,V Kohli,A Zampa,4,,266,2,,
India,Australia,1,39,5,39.833333333333336,V Kohli,A Zampa,1,,267,2,,
India,Australia,1,39,6,40.0,S Iyer,A Zampa,2,,269,2,,
India,Australia,1,40,1,40.166666666666664,V Kohli,M Starc,1,,270,2,,
India,Australia,1,40,2,40.333333333333336,S Iyer,M Starc,0,,270,2,,
India,Australia,1,40,3,40.5,S Iyer,M Starc,1,,271,2,,
India,Australia,1,40,4,40.666666666666664,V Kohli,M Starc,1,,272,2,,
India,Australia,1,40,5,40.833333333333336,S Iyer,M Starc,1,,273,2,,
India,Australia,1,40,6,41.0,V Kohli,M Starc,4,,277,2,,
India,Australia,1,41,1,41.166666666666664,S Iyer,G Maxwell,0,,277,2,,
India,Australia,1,41,2,41.333333333333336,S Iyer,G Maxwell,0,caught,277,3,,
India,Australia,1,41,3,41.5,K Rahul,G Maxwell,1,,278,3,,
India,Australia,1,41,4,41.666666666666664,V Kohli,G Maxwell,0,,278,3,,
India,Australia,1,41,5,41.833333333333336,V Kohli,G Maxwell,4,,282,3,,
India,Australia,1,41,6,42.0,V Kohli,G Maxwell,1,,283,3,,
India,Australia,1,42,1,42.166666666666664,V Kohli,M Starc,2,,285,3,,
India,Australia,1,42,2,42.333333333333336,V Kohli,M Starc,2,,287,3,,
India,Australia,1,42,3,42.5,V Kohli,M Starc,4,,291,3,,
India,Australia,1,42,4,42.666666666666664,V Kohli,M Starc,0,,291,3,,
India,Australia,1,42,5,42.833333333333336,V Kohli,M Starc,1,,292,3,,
India,Australia,1,42,6,43.0,K Rahul,M Starc,1,,293,3,,
India,Australia,1,43,1,43.166666666666664,K Rahul,G Maxwell,1,,294,3,,
India,Australia,1,43,2,43.333333333333336,V Kohli,G Maxwell,1,,295,3,,
India,Australia,1,43,3,43.5,K Rahul,G Maxwell,0,,295,3,,
India,Australia,1,43,4,43.666666666666664,K Rahul,G Maxwell,0,,295,3,,
India,Australia,1,43,5,43.833333333333336,K Rahul,G Maxwell,0,,295,3,,
India,Australia,1,43,6,44.0,K Rahul,G Maxwell,1,,296,3,,
India,Australia,1,44,1,44.166666666666664,K Rahul,A Zampa,4,,300,3,,
India,Australia,1,44,2,44.333333333333336,K Rahul,A Zampa,1,,301,3,,
India,Australia,1,44,3,44.5,V Kohli,A Zampa,1,,302,3,,
India,Australia,1,44,4,44.666666666666664,K Rahul,A Zampa,1,,303,3,,
India,Australia,1,44,5,44.833333333333336,V Kohli,A Zampa,6,,309,3,,
India,Australia,1,44,6,45.0,V Kohli,A Zampa,1,,310,3,,
India,Australia,1,45,1,45.166666666666664,V Kohli,A Zampa,0,,310,3,,
India,Australia,1,45,2,45.333333333333336,V Kohli,A Zampa,0,run out,310,4,,
India,Australia,1,45,3,45.5,S Yadav,A Zampa,5,,315,4,,
India,Australia,1,45,4,45.666666666666664,K Rahul,A Zampa,1,,316,4,,
India,Australia,1,45,5,45.833333333333336,S Yadav,A Zampa,0,bowled,316,5,,
India,Australia,1,45,6,46.0,R Jadeja,A Zampa,0,,316,5,,
India,Australia,1,46,1,46.166666666666664,K Rahul,J Hazlewood,4,,320,5,,
India,Australia,1,46,2,46.333333333333336,K Rahul,J Hazlewood,1,,321,5,,
India,Australia,1,46,3,46.5,R Jadeja,J Hazlewood,4,,325,5,,
India,Australia,1,46,4,46.666666666666664,R Jadeja,J Hazlewood,1,,326,5,,
India,Australia,1,46,5,46.833333333333336,K Rahul,J Hazlewood,1,,327,5,,
India,Australia,1,46,6,47.0,R Jadeja,J Hazlewood,0,caught,327,6,,
India,Australia,1,47,1,47.166666666666664,K Rahul,J Hazlewood,1,,328,6,,
India,Australia,1,47,2,47.333333333333336,M Shami,J Hazlewood,0,,328,6,,
India,Australia,1,47,3,47.5,M Shami,J Hazlewood,1,,329,6,,
India,Australia,1,47,4,47.666666666666664,K Rahul,J Hazlewood,2,,331,6,,
India,Australia,1,47,5,47.833333333333336,K Rahul,J Hazlewood,4,,335,6,,
India,Australia,1,47,6,48.0,K Rahul,J Hazlewood,4,,339,6,,
India,Australia,1,48,1,48.166666666666664,M Shami,J Hazlewood,1,,340,6,,
India,Australia,1,48,2,48.333333333333336,K Rahul,J Hazlewood,0,,340,6,,
India,Australia,1,48,3,48.5,K Rahul,J Hazlewood,1,,341,6,,
India,Australia,1,48,4,48.666666666666664,M Shami,J Hazlewood,0,,341,6,,
India,Australia,1,48,5,48.833333333333336,M Shami,J Hazlewood,1,,342,6,,
